Survived,Age,SibSp,Parch,Fare,Sex_0,Embarked_0,Embarked_1,Pclass_1,Pclass_2
0.0,18.0,0.0,0.0,11.882857,1.0,0.0,0.0,0.0,1.0
0.0,18.0,0.0,0.0,11.6617775,1.0,0.0,0.0,0.0,1.0
0.0,18.165003,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0
0.0,18.300419,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0
0.0,18.0,0.0,0.0,12.172657,1.0,0.0,0.0,0.0,1.0
0.0,29.699118,3.0,1.0,25.4667,0.0,0.0,0.0,0.0,0.0
0.0,29.699118,3.0,1.0,25.4667,0.0,0.0,0.0,0.0,0.0
0.0,29.699118,3.0,1.0,25.4667,0.0,0.0,0.0,0.0,0.0
0.0,29.699118,3.0,1.0,25.4667,0.0,0.0,0.0,0.0,0.0
0.0,29.699118,3.0,1.0,25.4667,0.0,0.0,0.0,0.0,0.0
0.0,29.699118,3.0,1.0,25.4667,1.0,0.0,0.0,0.0,0.0
0.0,29.699118,3.0,1.0,25.4667,1.0,0.0,0.0,0.0,0.0
0.0,29.699118,3.0,1.0,25.4667,0.0,0.0,0.0,0.0,0.0
0.0,29.699118,3.0,1.0,25.4667,0.0,0.0,0.0,0.0,0.0
0.0,29.699118,3.0,1.0,25.4667,0.0,0.0,0.0,0.0,0.0
0.0,29.0,0.0,0.0,7.9094596,1.0,0.0,0.0,0.0,0.0
0.0,29.0,0.0,0.0,7.8399677,1.0,0.0,0.0,0.0,0.0
0.0,29.68594,0.0,0.0,7.775,1.0,0.0,0.0,0.0,0.0
0.0,29.0,0.0,0.0,7.8462453,1.0,0.0,0.0,0.0,0.0
0.0,29.0,0.0,0.0,7.8440146,1.0,0.0,0.0,0.0,0.0
0.0,29.418827,0.0,0.0,7.775,1.0,0.0,0.0,0.0,0.0
0.0,29.040924,0.0,0.0,7.775,1.0,0.0,0.0,0.0,0.0
0.0,29.0,0.0,0.0,7.800058,1.0,0.0,0.0,0.0,0.0
0.0,29.0,0.0,0.0,7.829048,1.0,0.0,0.0,0.0,0.0
0.0,29.0,0.0,0.0,7.925124,1.0,0.0,0.0,0.0,0.0
0.0,57.985558,0.0,0.0,13.423794,0.0,0.0,0.0,0.0,1.0
0.0,57.711975,0.0,0.0,12.428488,1.0,0.0,0.0,0.0,1.0
0.0,55.701702,0.0,0.0,13.9772835,1.0,0.0,0.0,0.0,1.0
0.0,57.305042,0.0,0.0,13.203907,1.0,0.0,1.0,0.0,1.0
0.0,57.90662,0.0,0.0,13.457831,1.0,0.0,1.0,0.0,1.0
0.0,54.92732,0.0,0.0,13.782903,1.0,0.0,0.0,0.0,1.0
0.0,58.599903,0.0,0.0,13.975571,1.0,0.0,0.0,0.0,1.0
0.0,58.661007,0.0,0.0,12.852109,1.0,0.0,0.0,0.0,1.0
0.0,57.550083,0.0,0.0,13.228617,1.0,0.0,0.0,0.0,1.0
0.0,57.085747,0.0,0.0,12.990265,0.0,0.0,0.0,0.0,1.0
0.0,24.0,0.0,0.0,9.695039,1.0,0.0,0.0,0.0,0.0
0.0,23.201628,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0
0.0,23.51907,0.0,0.0,9.651761,1.0,0.0,0.0,0.0,1.0
0.0,23.20436,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0
0.0,23.98379,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0
0.0,23.3928,0.0,0.0,10.267869,1.0,0.0,0.0,0.0,0.0
0.0,23.988148,0.0,0.0,9.451579,1.0,0.0,0.0,0.0,0.0
0.0,23.760406,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0
0.0,23.730682,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0
0.0,24.0,0.0,0.0,9.782152,1.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.726772,0.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,8.031731,0.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.55,1.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.63354,0.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.686989,0.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.55,1.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.55,0.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.6676345,0.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.5623813,0.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.794299,0.0,0.0,0.0,0.0,0.0
0.0,43.19858,1.0,1.0,26.129196,1.0,0.0,0.0,0.0,1.0
0.0,44.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0
0.0,44.647354,0.0,0.0,26.155441,1.0,0.0,0.0,1.0,0.0
0.0,44.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0
0.0,44.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0
0.0,44.067055,1.0,0.0,26.254517,1.0,0.0,0.0,1.0,1.0
0.0,44.414326,1.0,0.0,26.152233,1.0,0.0,0.0,0.0,0.0
0.0,44.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0
0.0,44.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0
0.0,43.593803,1.0,0.0,26.188837,1.0,0.0,0.0,0.0,1.0
0.0,18.47715,0.0,0.0,10.909034,1.0,0.0,0.0,0.0,1.0
0.0,19.0,0.0,0.0,10.252213,1.0,0.0,0.0,0.0,1.0
0.0,18.114994,0.0,0.0,11.378835,1.0,0.0,0.0,0.0,1.0
0.0,19.0,0.0,0.0,10.206889,1.0,0.0,0.0,0.0,0.0
0.0,19.0,0.0,0.0,10.207149,1.0,0.0,0.0,0.0,1.0
0.0,18.196701,0.0,0.0,11.194531,1.0,0.0,0.0,0.0,1.0
0.0,18.897396,0.0,0.0,11.354925,1.0,0.0,0.0,0.0,1.0
0.0,19.0,0.0,0.0,10.495815,1.0,0.0,0.0,0.0,1.0
0.0,19.0,0.0,0.0,10.49343,1.0,0.0,0.0,0.0,0.0
0.0,18.339504,0.0,0.0,10.947655,1.0,0.0,0.0,0.0,1.0
0.0,33.934273,0.0,0.0,12.997543,1.0,0.0,0.0,0.0,1.0
0.0,33.210987,0.0,0.0,12.627609,1.0,0.0,0.0,0.0,1.0
0.0,32.500336,0.0,0.0,12.096701,1.0,0.0,0.0,0.0,1.0
0.0,33.765015,0.0,0.0,12.357988,1.0,0.0,0.0,0.0,1.0
0.0,33.951786,0.0,0.0,12.526697,1.0,0.0,0.0,0.0,1.0
0.0,32.32823,0.0,0.0,10.971001,1.0,0.0,0.0,0.0,1.0
0.0,32.060867,0.0,0.0,11.455851,1.0,0.0,0.0,0.0,1.0
0.0,33.657063,0.0,0.0,12.542542,1.0,0.0,0.0,0.0,1.0
0.0,33.35771,0.0,0.0,12.849586,1.0,0.0,0.0,0.0,1.0
0.0,33.659122,0.0,0.0,12.716897,1.0,0.0,0.0,0.0,1.0
0.0,29.699118,0.0,0.0,14.455825,1.0,1.0,0.0,0.0,0.0
0.0,29.699118,1.0,0.0,14.4569435,0.0,1.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,14.460907,0.0,0.0,0.0,0.0,0.0
0.0,29.699118,1.0,0.0,14.4549265,0.0,1.0,0.0,0.0,0.0
0.0,29.699118,1.0,0.0,14.455587,0.0,1.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,14.491344,1.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,14.465666,1.0,0.0,0.0,0.0,0.0
0.0,29.699118,1.0,0.0,14.454792,0.0,1.0,0.0,0.0,0.0
0.0,29.699118,1.0,0.0,14.455891,0.0,1.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,14.455412,1.0,1.0,0.0,0.0,0.0
0.0,28.588772,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0
0.0,29.950504,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0
0.0,29.0,0.0,0.0,9.49307,1.0,0.0,0.0,0.0,1.0
0.0,29.201067,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0
0.0,29.759697,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0
0.0,29.0,0.0,0.0,9.992338,1.0,0.0,0.0,0.0,0.0
0.0,29.0,0.0,0.0,10.179083,1.0,0.0,0.0,0.0,1.0
0.0,29.176336,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0
0.0,29.194893,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0
0.0,28.001942,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0
0.0,22.0,0.0,0.0,7.161798,1.0,0.0,0.0,0.0,0.0
0.0,22.0,0.0,0.0,7.1780996,1.0,0.0,0.0,0.0,0.0
0.0,22.0,0.0,0.0,7.2589636,1.0,0.0,0.0,0.0,0.0
0.0,22.0,0.0,0.0,7.214749,1.0,0.0,0.0,0.0,0.0
0.0,22.0,0.0,0.0,7.1904154,1.0,0.0,0.0,0.0,0.0
0.0,22.0,0.0,0.0,7.4248633,1.0,0.0,0.0,0.0,0.0
0.0,22.0,0.0,0.0,7.2440286,1.0,0.0,0.0,0.0,0.0
0.0,22.0,0.0,0.0,7.1267753,1.0,0.0,0.0,0.0,0.0
0.0,22.0,0.0,0.0,7.20195,1.0,0.0,0.0,0.0,0.0
0.0,22.0,0.0,0.0,7.131224,1.0,0.0,0.0,0.0,0.0
0.0,29.828264,0.0,0.0,7.225,1.0,1.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,7.2260814,1.0,1.0,0.0,0.0,0.0
0.0,29.982214,0.0,0.0,7.225,1.0,1.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,7.2276287,1.0,1.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,7.2290587,1.0,1.0,0.0,0.0,0.0
0.0,29.980131,0.0,0.0,7.225,1.0,1.0,0.0,0.0,0.0
0.0,29.897486,0.0,0.0,7.225,1.0,1.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,7.225089,1.0,1.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,7.2279515,1.0,1.0,0.0,0.0,0.0
0.0,29.902235,0.0,0.0,7.225,1.0,1.0,0.0,0.0,0.0
0.0,44.910435,1.0,0.0,85.31991,1.0,0.0,1.0,1.0,0.0
0.0,44.705627,1.0,0.0,87.06454,1.0,0.0,0.0,1.0,0.0
0.0,45.3516,2.0,1.0,89.89362,1.0,0.0,0.0,1.0,0.0
0.0,44.18829,1.0,0.0,84.99432,1.0,0.0,0.0,1.0,0.0
0.0,44.450317,2.0,0.0,85.029655,1.0,0.0,0.0,1.0,0.0
0.0,46.091904,2.0,0.0,85.390144,1.0,0.0,0.0,1.0,0.0
0.0,50.973774,2.0,1.0,88.12087,1.0,0.0,0.0,1.0,0.0
0.0,44.025654,2.0,0.0,89.982285,1.0,0.0,1.0,1.0,0.0
0.0,44.10631,1.0,0.0,88.97585,1.0,0.0,0.0,1.0,0.0
0.0,45.701237,2.0,0.0,87.47629,1.0,0.0,1.0,1.0,0.0
0.0,25.0,0.0,0.0,7.675521,1.0,0.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,7.8474927,0.0,0.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,7.803347,0.0,0.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,7.804347,1.0,0.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,7.837834,1.0,0.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,7.8433647,0.0,0.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,7.9041276,0.0,0.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,7.8282876,1.0,0.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,7.790229,0.0,0.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,7.700227,0.0,0.0,0.0,0.0,0.0
0.0,55.113953,1.0,0.0,26.523129,1.0,0.0,0.0,1.0,0.0
0.0,54.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0
0.0,54.309784,1.0,0.0,28.576075,1.0,0.0,0.0,1.0,1.0
0.0,54.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0
0.0,54.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0
0.0,54.59695,0.0,0.0,26.985897,1.0,0.0,0.0,0.0,0.0
0.0,54.995716,0.0,0.0,28.470613,1.0,0.0,0.0,0.0,0.0
0.0,54.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0
0.0,54.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0
0.0,55.36975,1.0,0.0,26.387077,1.0,0.0,0.0,0.0,1.0
0.0,29.699118,0.0,0.0,7.25,1.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.25,1.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.290757,1.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.25,1.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.25,1.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.257537,1.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.283278,1.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.25,1.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.25,1.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.25,1.0,0.0,0.0,0.0,0.0
0.0,29.0,0.0,0.0,10.476366,1.0,0.0,0.0,0.0,1.0
0.0,29.0,1.0,1.0,9.708778,1.0,0.0,0.0,0.0,0.0
0.0,29.10529,1.0,0.0,9.932373,0.0,0.0,0.0,0.0,0.0
0.0,29.0,1.0,1.0,9.514175,1.0,0.0,0.0,0.0,0.0
0.0,29.0,0.0,0.0,10.109966,1.0,0.0,0.0,0.0,0.0
0.0,29.45185,0.0,0.0,9.565777,0.0,0.0,0.0,0.0,0.0
0.0,29.414574,0.0,1.0,10.027202,0.0,0.0,0.0,0.0,0.0
0.0,29.0,0.0,1.0,9.937062,0.0,0.0,0.0,0.0,0.0
0.0,29.0,0.0,1.0,9.576524,0.0,0.0,0.0,0.0,0.0
0.0,29.0,1.0,1.0,10.484389,0.0,0.0,0.0,0.0,0.0
0.0,60.60309,0.0,0.0,26.55,1.0,0.0,0.0,1.0,0.0
0.0,62.0,0.0,0.0,26.55,1.0,0.0,0.0,1.0,0.0
0.0,63.307686,0.0,0.0,26.529364,1.0,0.0,0.0,1.0,0.0
0.0,62.0,0.0,0.0,26.55,1.0,0.0,0.0,1.0,0.0
0.0,62.0,0.0,0.0,26.55,1.0,0.0,0.0,1.0,0.0
0.0,62.98179,0.0,0.0,26.365627,1.0,0.0,0.0,1.0,0.0
0.0,62.7281,0.0,0.0,26.095407,1.0,0.0,0.0,1.0,0.0
0.0,62.0,0.0,0.0,26.55,1.0,0.0,0.0,1.0,0.0
0.0,62.0,0.0,0.0,26.55,1.0,0.0,0.0,1.0,0.0
0.0,61.386513,0.0,0.0,26.55,1.0,0.0,0.0,1.0,0.0
0.0,29.936535,1.0,0.0,15.806088,1.0,0.0,1.0,0.0,0.0
0.0,29.792612,1.0,0.0,16.1,1.0,0.0,0.0,0.0,0.0
0.0,29.974993,1.0,0.0,15.6686325,1.0,0.0,1.0,0.0,0.0
0.0,29.79271,1.0,0.0,16.1,1.0,0.0,0.0,0.0,0.0
0.0,29.792076,1.0,0.0,16.1,1.0,0.0,0.0,0.0,0.0
0.0,29.962738,1.0,0.0,15.854361,1.0,0.0,0.0,0.0,0.0
0.0,29.87122,1.0,0.0,15.629793,1.0,0.0,0.0,0.0,0.0
0.0,29.832047,1.0,0.0,16.1,1.0,0.0,0.0,0.0,0.0
0.0,29.940628,1.0,0.0,16.1,1.0,0.0,0.0,0.0,0.0
0.0,29.941557,1.0,0.0,15.865331,1.0,0.0,1.0,0.0,0.0
0.0,40.76765,0.0,2.0,16.961704,0.0,0.0,1.0,0.0,0.0
0.0,39.181034,0.0,1.0,21.322329,0.0,0.0,0.0,0.0,0.0
0.0,41.04036,0.0,2.0,16.499697,0.0,0.0,0.0,0.0,0.0
0.0,40.984394,0.0,1.0,21.732494,0.0,0.0,0.0,0.0,0.0
0.0,40.47403,0.0,2.0,22.031088,1.0,0.0,0.0,0.0,0.0
0.0,41.446445,0.0,2.0,19.672464,0.0,0.0,0.0,0.0,0.0
0.0,42.74718,0.0,2.0,19.415844,1.0,0.0,0.0,0.0,0.0
0.0,40.43047,0.0,0.0,23.021734,1.0,0.0,0.0,0.0,0.0
0.0,40.035973,0.0,1.0,20.599981,0.0,0.0,0.0,0.0,0.0
0.0,40.73544,0.0,1.0,18.974089,0.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.75,1.0,0.0,1.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.75,1.0,0.0,1.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.75,1.0,0.0,1.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.75,1.0,0.0,1.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.75,1.0,0.0,1.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.75,1.0,0.0,1.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.75,1.0,0.0,1.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.75,1.0,0.0,1.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.75,1.0,0.0,1.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.75,1.0,0.0,1.0,0.0,0.0
0.0,49.357716,1.0,0.0,79.51797,1.0,0.0,0.0,1.0,0.0
0.0,52.369373,1.0,1.0,77.80306,1.0,0.0,0.0,1.0,0.0
0.0,46.286015,1.0,0.0,79.86018,1.0,0.0,0.0,1.0,0.0
0.0,53.300156,0.0,1.0,79.074875,1.0,0.0,0.0,1.0,0.0
0.0,53.797245,0.0,1.0,78.185646,1.0,0.0,0.0,1.0,0.0
0.0,47.82668,1.0,0.0,82.09803,1.0,0.0,0.0,1.0,0.0
0.0,51.983276,1.0,0.0,82.4309,1.0,0.0,0.0,1.0,0.0
0.0,53.54956,0.0,1.0,77.64391,1.0,0.0,0.0,1.0,0.0
0.0,52.897896,0.0,1.0,78.07429,1.0,0.0,0.0,1.0,0.0
0.0,49.698868,0.0,0.0,79.60644,1.0,1.0,0.0,1.0,0.0
0.0,39.099533,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,39.31625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,37.36021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,39.932755,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,39.1442,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,39.348663,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,38.881207,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,39.46697,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,39.654846,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,39.01365,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,29.699118,0.0,0.0,7.957343,0.0,0.0,1.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.633591,0.0,0.0,1.0,0.0,0.0
0.0,30.49296,0.0,0.0,7.75,0.0,0.0,1.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.6464505,0.0,0.0,1.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.6906667,0.0,0.0,1.0,0.0,0.0
0.0,30.425127,0.0,0.0,7.75,0.0,0.0,1.0,0.0,0.0
0.0,30.299644,0.0,0.0,7.75,0.0,0.0,1.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.641168,0.0,0.0,1.0,0.0,0.0
0.0,29.699118,0.0,0.0,7.684291,0.0,0.0,1.0,0.0,0.0
0.0,29.699118,0.0,0.0,8.100678,0.0,0.0,1.0,0.0,0.0
0.0,36.193184,0.0,0.0,10.231422,0.0,0.0,0.0,0.0,0.0
0.0,35.983738,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0
0.0,36.0,0.0,0.0,11.474637,1.0,0.0,0.0,0.0,1.0
0.0,35.275566,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0
0.0,35.923813,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0
0.0,36.0,0.0,0.0,11.511909,1.0,0.0,0.0,0.0,1.0
0.0,36.0,0.0,0.0,10.520464,1.0,0.0,0.0,0.0,1.0
0.0,35.147907,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0
0.0,35.919224,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0
0.0,36.88473,0.0,0.0,9.98073,1.0,0.0,0.0,0.0,1.0
0.0,18.55661,2.0,1.0,36.947258,1.0,0.0,0.0,0.0,1.0
0.0,15.079779,4.0,1.0,39.6875,1.0,0.0,0.0,0.0,0.0
0.0,16.0,2.0,2.0,35.19209,1.0,0.0,0.0,0.0,0.0
0.0,15.507901,4.0,1.0,39.6875,1.0,0.0,0.0,0.0,0.0
0.0,15.720286,4.0,1.0,39.6875,1.0,0.0,0.0,0.0,0.0
0.0,16.0,2.0,3.0,38.05807,1.0,0.0,0.0,0.0,0.0
0.0,16.0,4.0,2.0,36.54334,1.0,0.0,0.0,0.0,0.0
0.0,15.780239,4.0,1.0,39.6875,1.0,0.0,0.0,0.0,0.0
0.0,14.286886,4.0,1.0,39.6875,1.0,0.0,0.0,0.0,0.0
0.0,16.658752,2.0,1.0,37.24859,1.0,0.0,0.0,0.0,1.0
0.0,29.027617,0.0,0.0,30.355268,1.0,0.0,0.0,1.0,0.0
0.0,29.699118,0.0,0.0,30.96695,1.0,1.0,0.0,1.0,0.0
0.0,28.864262,0.0,0.0,32.334427,1.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,30.801424,1.0,1.0,0.0,1.0,0.0
0.0,29.699118,0.0,0.0,30.755049,1.0,1.0,0.0,1.0,0.0
0.0,28.254576,0.0,0.0,32.542076,1.0,0.0,0.0,0.0,0.0
0.0,28.224337,0.0,0.0,32.82989,1.0,0.0,0.0,0.0,1.0
0.0,29.699118,0.0,0.0,30.822784,1.0,0.0,0.0,1.0,0.0
0.0,29.699118,0.0,0.0,30.970522,1.0,1.0,0.0,1.0,0.0
0.0,29.458845,0.0,0.0,30.210695,1.0,0.0,0.0,1.0,0.0
0.0,38.361885,0.0,0.0,29.289223,1.0,1.0,0.0,1.0,0.0
0.0,36.76567,1.0,1.0,27.865206,1.0,1.0,0.0,1.0,1.0
0.0,36.648987,0.0,2.0,26.8305,1.0,0.0,0.0,0.0,1.0
0.0,36.42069,1.0,2.0,28.1679,1.0,0.0,0.0,0.0,0.0
0.0,36.60271,0.0,1.0,29.238039,1.0,0.0,0.0,1.0,0.0
0.0,36.607327,0.0,2.0,28.72132,1.0,1.0,0.0,0.0,0.0
0.0,36.99154,0.0,2.0,26.08367,1.0,0.0,0.0,0.0,0.0
0.0,36.06202,1.0,1.0,28.00477,1.0,0.0,0.0,0.0,0.0
0.0,36.373856,0.0,2.0,29.68344,1.0,1.0,0.0,0.0,1.0
0.0,38.69247,0.0,0.0,28.198372,1.0,1.0,0.0,1.0,0.0
0.0,44.86726,0.0,0.0,7.8458996,1.0,0.0,0.0,0.0,0.0
0.0,45.0,0.0,0.0,6.9990244,0.0,0.0,0.0,0.0,0.0
0.0,44.006126,0.0,0.0,7.8205285,0.0,0.0,0.0,0.0,0.0
0.0,45.0,0.0,0.0,7.5690036,1.0,0.0,0.0,0.0,0.0
0.0,45.0,0.0,0.0,7.3527384,1.0,0.0,0.0,0.0,0.0
0.0,44.75962,0.0,0.0,7.928441,1.0,0.0,0.0,0.0,0.0
0.0,44.466133,0.0,0.0,7.859088,0.0,0.0,0.0,0.0,0.0
0.0,45.0,0.0,0.0,6.982402,1.0,0.0,0.0,0.0,0.0
0.0,45.0,0.0,0.0,7.3427267,1.0,0.0,0.0,0.0,0.0
0.0,44.88084,0.0,0.0,8.007785,1.0,0.0,0.0,0.0,0.0
0.0,29.699118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,29.699118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,29.699118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,29.699118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,29.699118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,29.699118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,29.699118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,29.699118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,29.699118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,29.699118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,6.536233,4.0,2.0,30.683315,0.0,0.0,0.0,0.0,0.0
0.0,7.2081017,4.0,1.0,29.125,1.0,0.0,1.0,0.0,0.0
0.0,6.0308695,4.0,1.0,29.125,1.0,0.0,1.0,0.0,0.0
0.0,7.855807,4.0,1.0,29.125,1.0,0.0,1.0,0.0,0.0
0.0,7.324888,4.0,1.0,29.125,1.0,0.0,1.0,0.0,0.0
0.0,5.440816,4.0,1.0,29.125,1.0,0.0,1.0,0.0,0.0
0.0,5.795515,4.0,1.0,29.125,1.0,0.0,1.0,0.0,0.0
0.0,7.533593,4.0,1.0,29.125,1.0,0.0,1.0,0.0,0.0
0.0,7.8747163,4.0,1.0,29.125,1.0,0.0,1.0,0.0,0.0
0.0,6.8005857,4.0,2.0,29.767601,1.0,0.0,1.0,0.0,0.0
0.0,64.13553,0.0,0.0,6.431845,1.0,0.0,0.0,0.0,0.0
0.0,65.6112,0.0,0.0,8.603946,1.0,0.0,1.0,0.0,0.0
0.0,65.78711,0.0,0.0,7.75,1.0,0.0,1.0,0.0,0.0
0.0,65.003654,0.0,0.0,9.935213,1.0,0.0,0.0,0.0,1.0
0.0,65.39715,0.0,0.0,9.1870365,1.0,0.0,0.0,0.0,1.0
0.0,69.00009,0.0,0.0,7.75,1.0,0.0,1.0,0.0,0.0
0.0,69.1044,0.0,0.0,7.75,1.0,0.0,1.0,0.0,0.0
0.0,65.48249,0.0,0.0,7.8057146,1.0,0.0,0.0,0.0,1.0
0.0,65.71712,0.0,0.0,8.6772,1.0,0.0,0.0,0.0,0.0
0.0,62.900047,0.0,0.0,6.455991,1.0,0.0,0.0,0.0,0.0
0.0,28.0,0.0,0.0,7.858117,1.0,0.0,0.0,0.0,0.0
0.0,28.0,0.0,0.0,7.8952594,1.0,0.0,0.0,0.0,0.0
0.0,28.0,0.0,0.0,7.84778,1.0,0.0,0.0,0.0,0.0
0.0,28.0,0.0,0.0,7.8864417,1.0,0.0,0.0,0.0,0.0
0.0,28.0,0.0,0.0,7.856828,1.0,0.0,0.0,0.0,0.0
0.0,28.0,0.0,0.0,7.8450174,1.0,0.0,0.0,0.0,0.0
0.0,28.0,0.0,0.0,7.8427105,1.0,0.0,0.0,0.0,0.0
0.0,28.0,0.0,0.0,7.892348,1.0,0.0,0.0,0.0,0.0
0.0,28.0,0.0,0.0,7.8793926,1.0,0.0,0.0,0.0,0.0
0.0,28.0,0.0,0.0,7.876251,1.0,0.0,0.0,0.0,0.0
